               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.026843,            0.011109,                   0,             0.99976,                   1,               0.995,             0.82656,            0.008361,           0.0034249,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.031554,            0.010475,                   0,                   1,             0.99774,               0.995,             0.81711,           0.0082249,           0.0034262,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.027433,            0.010193,                   0,             0.98021,             0.97122,             0.99421,             0.67237,            0.013204,           0.0041111,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.026083,            0.010838,                   0,             0.95264,                   1,             0.99221,             0.74563,           0.0099556,           0.0039764,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.031636,            0.011223,                   0,              0.9519,                   1,             0.99412,              0.6636,            0.012975,           0.0038531,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029247,             0.01167,                   0,              0.9817,              0.9902,               0.995,             0.73984,            0.010105,           0.0035889,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.027386,             0.01296,                   0,                   1,             0.99801,               0.995,             0.80283,           0.0086599,            0.003452,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.025059,            0.010938,                   0,             0.99748,                   1,               0.995,             0.83011,           0.0084059,           0.0033793,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.027026,            0.012334,                   0,             0.99732,                   1,               0.995,             0.81275,            0.008946,           0.0033734,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.029122,            0.011732,                   0,                   1,             0.99997,               0.995,             0.83147,            0.008613,           0.0033548,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.031709,            0.012369,                   0,             0.99998,                   1,               0.995,             0.80122,           0.0097154,           0.0033575,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.028656,            0.011797,                   0,                   1,             0.99701,               0.995,             0.83294,           0.0083986,           0.0033707,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.027716,            0.010823,                   0,             0.99722,                   1,               0.995,             0.82335,           0.0085337,           0.0033519,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.024255,            0.010517,                   0,             0.99806,                   1,               0.995,             0.81391,           0.0087777,           0.0033514,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.025365,           0.0099469,                   0,                   1,             0.99926,               0.995,             0.81888,           0.0089556,           0.0033561,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.020867,            0.011378,                   0,             0.99835,                   1,               0.995,             0.82269,           0.0087165,           0.0033463,                   0,            0.001486,            0.001486,            0.001486
                 174,            0.026204,            0.011371,                   0,             0.99799,                   1,               0.995,             0.82728,           0.0083483,           0.0032803,                   0,           0.0014365,           0.0014365,           0.0014365
                 175,            0.028813,            0.011249,                   0,             0.99452,              0.9902,               0.995,             0.82473,           0.0085022,           0.0032837,                   0,            0.001387,            0.001387,            0.001387
                 176,            0.026264,            0.011777,                   0,             0.97847,              0.9902,             0.99461,             0.83132,           0.0084156,           0.0033194,                   0,           0.0013375,           0.0013375,           0.0013375
                 177,            0.034608,            0.010915,                   0,             0.97882,              0.9902,             0.99471,             0.83377,           0.0083497,           0.0032769,                   0,            0.001288,            0.001288,            0.001288
                 178,            0.023205,           0.0095434,                   0,             0.98075,             0.99884,              0.9949,              0.8294,           0.0083923,           0.0032565,                   0,           0.0012385,           0.0012385,           0.0012385
                 179,            0.025533,             0.01089,                   0,                   1,             0.98884,               0.995,              0.8308,           0.0083979,           0.0032457,                   0,            0.001189,            0.001189,            0.001189
                 180,            0.030603,            0.012671,                   0,             0.99316,              0.9902,               0.995,             0.83204,           0.0089762,           0.0032446,                   0,           0.0011395,           0.0011395,           0.0011395
                 181,            0.022547,            0.011844,                   0,                   1,             0.99829,               0.995,             0.82799,           0.0087417,           0.0032367,                   0,             0.00109,             0.00109,             0.00109
                 182,            0.023217,            0.010704,                   0,                   1,             0.99862,               0.995,             0.83311,           0.0088592,           0.0032232,                   0,           0.0010405,           0.0010405,           0.0010405
                 183,            0.027615,            0.012195,                   0,             0.99777,                   1,               0.995,             0.83769,           0.0082588,           0.0031917,                   0,            0.000991,            0.000991,            0.000991
                 184,            0.023842,            0.010376,                   0,             0.98946,                   1,               0.995,             0.85559,           0.0079144,           0.0031743,                   0,           0.0009415,           0.0009415,           0.0009415
                 185,            0.028115,            0.011042,                   0,             0.98846,                   1,               0.995,             0.84439,           0.0081466,           0.0031741,                   0,            0.000892,            0.000892,            0.000892
                 186,            0.029511,             0.01112,                   0,                   1,             0.98944,               0.995,             0.85465,           0.0078425,           0.0031759,                   0,           0.0008425,           0.0008425,           0.0008425
                 187,            0.026184,            0.010415,                   0,                   1,             0.98028,               0.995,             0.85212,           0.0077428,            0.003202,                   0,            0.000793,            0.000793,            0.000793
                 188,            0.027814,            0.011472,                   0,             0.98057,             0.98936,             0.99461,             0.84768,           0.0082255,           0.0032432,                   0,           0.0007435,           0.0007435,           0.0007435
                 189,            0.024444,            0.010307,                   0,             0.99422,             0.97059,             0.99452,             0.85526,           0.0082208,            0.003233,                   0,            0.000694,            0.000694,            0.000694
                 190,            0.025278,            0.010669,                   0,             0.98054,             0.98805,             0.99461,              0.8464,           0.0085035,           0.0032137,                   0,           0.0006445,           0.0006445,           0.0006445
                 191,            0.024226,            0.010794,                   0,             0.98054,             0.98823,             0.99471,             0.84204,           0.0085303,            0.003224,                   0,            0.000595,            0.000595,            0.000595
                 192,            0.026956,            0.010647,                   0,             0.98053,             0.98766,             0.99471,             0.83792,           0.0087815,           0.0032349,                   0,           0.0005455,           0.0005455,           0.0005455
                 193,            0.028523,            0.010925,                   0,             0.98023,             0.97239,             0.99452,             0.83982,           0.0090197,            0.003219,                   0,            0.000496,            0.000496,            0.000496
                 194,            0.026605,            0.010272,                   0,             0.98028,             0.97486,             0.99452,             0.83952,           0.0086922,           0.0032234,                   0,           0.0004465,           0.0004465,           0.0004465
                 195,            0.023401,            0.009042,                   0,             0.98039,             0.98024,             0.99452,             0.84174,            0.007886,           0.0032073,                   0,            0.000397,            0.000397,            0.000397
                 196,            0.024691,            0.010991,                   0,             0.98133,             0.98039,             0.99471,             0.85024,           0.0075712,           0.0031951,                   0,           0.0003475,           0.0003475,           0.0003475
                 197,            0.023391,           0.0099666,                   0,             0.98054,             0.98826,             0.99481,             0.85122,           0.0074513,           0.0031858,                   0,            0.000298,            0.000298,            0.000298
                 198,            0.019638,           0.0098893,                   0,             0.99381,             0.98039,             0.99481,             0.85389,           0.0075611,           0.0031643,                   0,           0.0002485,           0.0002485,           0.0002485
                 199,            0.022361,            0.010087,                   0,             0.99467,             0.98039,              0.9949,             0.85248,           0.0077842,           0.0031536,                   0,            0.000199,            0.000199,            0.000199
